id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,codepostal,commune,siteweb,autorisation_web,etat
W372003813,,1963-10-01,,SOCIETE COMMUNALE DE CHASSE DE VERETZ,SOCIETE COMMUNALE DE CHASSE DE VERETZ,013005,000000,12  IMP de la Mercanderie  Chez mr pournin,37270,Véretz,,0,A
W372003814,,1967-06-04,,UNION MUSICALE DE VERETZ LARCAY,UNION MUSICALE DE VERETZ LARCAY,006030,000000,Mairie      ,37270,Véretz,,0,A
W372003815,,1976-07-31,,SPORTING CLUB DE VILLEPERDUE,SPORTING CLUB DE VILLEPERDUE,011105,011005,stade Michel Vauge 70  RUE Carroi du Vignau  ,37260,Villeperdue,,0,A
W372003816,,1967-07-08,,SOCIETE DES AMIS DE PAUL LOUIS COURIER,SOCIETE DES AMIS DE PAUL LOUIS COUR...,010020,006000,Mairie      ,37270,Véretz,,0,A
W372003817,,1978-11-10,2011-06-13,CLUB DES TOUJOURS JEUNES DE VERETZ,CLUB DES TOUJOURS JEUNES DE VERETZ,009040,000000,mairie      ,37270,Véretz,,0,D
W372003818,,1979-01-18,,AMICALE DES ANCIENS ELEVES PROMOTION JEAN BERTIN,AMICALE DES ANCIENS ELEVES PROMOTIO...,015070,000000,3  RUE Simone de Beauvoir  ,37270,Véretz,,0,A
W372003819,,1984-12-05,,VERETZ ENVIRONNEMENT,VERETZ ENVIRONNEMENT,024000,000000,Le Clos Saint Pierre      ,37270,Véretz,,0,A
W372003820,,1985-04-24,,LA VERETZIENNE,LA VERETZIENNE,009030,000000,Les desres      ,37270,Véretz,,0,A
W372003821,,1987-01-14,,"VERETZ,GROUPEMENT D'ASTROLOGIE ( VEGA )","VERETZ,GROUPEMENT D'ASTROLOGIE ( V...",010015,000000,Le Teignard      ,37270,Véretz,,0,A
W372003822,,1990-01-31,2014-06-18,ESPACES LIBRES,ESPACES LIBRES,006000,000000,Mairie de Véretz   RUE Vincent Moreau  ,37270,Véretz,,0,D
W372003823,,1990-06-27,,ARSCENIC,ARSCENIC,006000,011400,11  RUE Sainte-Barbe  ,37600,Beaulieu-lès-Loches,,1,A
W372003824,,1990-09-12,,ASSOCIATION INTERCOMMUNALE DE DEFENSE DES RIVERAINS RN 76,ASSOCIATION INTERCOMMUNALE DE DEFEN...,024035,030000,33  QUAI Henri IV  ,37270,Véretz,,0,A
W372003825,,1991-02-06,2007-11-06,CLUB LOISIRS PECHE DE VERETZ,CLUB LOISIRS PECHE DE VERETZ,013010,000000,2   ALL des Ormeaux  ,37270,Véretz,,0,D
W372003826,,1992-04-29,,TOURAINE OBJECTIF VIDEO,TOURAINE OBJECTIF VIDEO,006025,000000,Maison des Associations   RUE Chaude  ,37270,Véretz,,0,A
W372003827,,1993-04-21,,LES ECURIES DE THELEME,LES ECURIES DE THELEME,011050,000000,Le Manoir du Verger      ,37270,Véretz,,0,A
W372003828,,1993-06-02,,CREANIM,CREANIM,007000,000000,Château de Veretz      ,37270,Véretz,,0,A
W372003829,,1993-10-06,,ASSISTANCE CONSEIL EXPERTISE SERVICE GAGNANT (ACE SERVICE GAGNANT),ASSISTANCE CONSEIL EXPERTISE SERVIC...,022000,000000,Chez Mr MICHEL 17  QUAI Henri IV  ,37270,Véretz,,0,A
W372003830,,1993-10-20,,ASSOCIATION DES PRATICIENS HOSPITALIERS EN ANESTHESIE REANIMATION DE CLOCHEVILLE APHARC,ASSOCIATION DES PRATICIENS HOSPITAL...,017000,000000,Chez Mme et Mr MARTIN    Le Saveton  ,37270,Véretz,,0,A
W372003831,,1994-03-30,,DES GENS DU NORD DE L'EUROPE,DES GENS DU NORD DE L'EUROPE,023040,000000,Mairie      ,37270,Véretz,,0,A
W372003832,,1996-05-01,,ASSOCIATION FOLKLORIQUE 'LES AMIS DU PORTUGAL DE VERETZ-LARCAY',ASSOCIATION FOLKLORIQUE,009050,007075,Mairie      Rue Moreau-Vincent,37270,Véretz,,0,A
W372003833,,1998-03-07,,LES MARINIERS DU JEAN BRICAU,LES MARINIERS DU JEAN BRICAU,007000,000000,Mairie de Véretz   RUE Moreau-Vincent  ,37270,Véretz,,0,A
W372003834,,1997-05-10,,COLLECTIF DES ASSOCIATIONS REUNIONNAISES CENTRE LIMOUSIN (C.A.R.C.L.),COLLECTIF DES ASSOCIATIONS REUNIONN...,014000,000000,19  RUE Léo Ferré  ,37270,Véretz,,0,A
W372003835,,1996-01-10,,ASSOCIATION POUR LA SAUVEGARDE DES INTERETS DE TOURAINE SUR FREQUE NCE (T.S.F.),ASSOCIATION POUR LA SAUVEGARDE DES ...,005010,000000,6  RUE Chaude  ,37270,Véretz,,0,A
W372003836,,1995-07-12,,ASSOCIATION BENEVOLES ANONYMES,ASSOCIATION BENEVOLES ANONYMES,007000,000000,3  RUE Simone De Beauvoir  ,37270,Véretz,,0,A
W372003837,,1995-06-21,,GIPHAR PLUS,GIPHAR PLUS,022535,000000,1  PL Paul Louis Courrier  ,37270,Véretz,,0,A
W372003838,,1995-02-22,,VERETZ UNION,VERETZ UNION,001015,000000,22  RUE du Vieux Port  ,37270,Véretz,,0,A
W372003839,,1994-11-30,2022-01-15,'LES AMIS DU CHATEAU DE VERETZ','LES AMIS DU CHATEAU DE VERETZ',006020,000000,Château de Veretz      ,37270,Véretz,,0,D
W372003840,,1993-11-10,,GROUPE FUSION BAROQUE,GROUPE FUSION BAROQUE,006000,000000,5  RUE le Beau ,36230,Neuvy-Saint-Sépulchre,,0,A
W372003841,,1993-10-27,,GROUPE SEXTANT,GROUPE SEXTANT,019020,000000,Château Veretz      ,37270,Véretz,,0,A
W372003842,,1993-10-27,,ACETONE,ACETONE,006030,000000,Les Desres  ,37270,Véretz,,0,A
W372003843,,1998-08-08,,CLUB QUESTIONS POUR DES CHAMPIONS DE VERETZ,CLUB QUESTIONS POUR DES CHAMPIONS D...,007005,000000,17  CHEM1 de la Bussardière  ,37270,Véretz,,0,A
W372003844,,1998-08-22,,ASSOCIATION POUR LA SECURITE ET L'AMELIORATION DE LA RUE CHAUDE (A.S.A.R.C),ASSOCIATION POUR LA SECURITE ET L'...,024000,000000,20  RUE Chaude  ,37270,Véretz,,0,A
W372003845,,1998-08-22,,ANIM'ACTION 37,ANIM'ACTION 37,007000,000000,17 bis  ALL des Ormeaux  ,37270,Véretz,,0,A
W372003846,,2000-05-13,,AZAY VERETZ HANDBALL (AVHB),AVBH,011070,000000,12  RUE Jacqueline Auriol ,37270,Véretz,,0,A
W372003847,,2000-07-15,,ASSOCIATION D'ASSISTANTES MATERNELLES (ADAM),ASSOCIATION D'ASSISTANTES MATERNEL...,014000,000000,La Vitrie 43 bis  RTE d'Esvres  ,37270,Véretz,,0,A
W372003848,,1999-09-11,,START ''IN'' BLOCK,"START ""IN"" BLOCK",006070,000000,5  ALL des Cretelles  ,37300,Joué-lès-Tours,,0,A
W372003849,,2001-02-03,,ENSEMBLE POUR VERETZ,ENSEMBLE POUR VERETZ,001000,000000,14  CHEM1 des Acacias  ,37270,Véretz,,0,A
W372003850,,2001-03-03,,CHI ET LES AUTRES,CHI ET LES AUTRES,014000,000000,18  CHEM1 des desres  ,37270,Véretz,,0,A
W372003851,,2001-05-12,,LES MORDUS DU GALET,LES MORDUS DU GALET,011000,007000,Mairie   RUE MOREAU Vincent  Rue moreau vincent,37270,Véretz,,0,A
W372003852,,2001-07-14,,VÉRETZ LARÇAY BASKET (VLB),VLB,011065,000000,Mairie de Véretz   RUE Vincent Moreau  ,37270,Véretz,,0,A
W372003853,,2001-07-14,,ASSOCIATION SPORTIVE DE VERETZ CYCLOTOURISME,ASSOCIATION SPORTIVE DE VÉRETZ,011180,000000,Mairie de Véretz   RUE Moreau Vincent ,37270,Véretz,,0,A
W372003854,79065099800012,2001-07-14,,ASSOCIATION SPORTIVE DE VERETZ PETANQUE,ASSOCIATION SPORTIVE DE VERETZ,011035,000000,Boulodrome des Isles    Chemin du Cher  ,37270,Véretz,,0,A
W372003855,,1988-07-06,,ASSOCIATION CULTURELLE TURQUE D'AMBOISE,ASSOCIATION CULTURELLE TURQUE D'AM...,011000,006000,1   AV de l'Amasse  ,37400,Amboise,,0,A
W372003856,,,,COULEUR ATELIER,COULEUR ATELIER,006000,006000,23  RUE du Moulin Potier  ,37550,Saint-Avertin,,0,A
W372003857,,,,UN TEMPS POUR SOI,UN TEMPS POUR SOI,011105,000000,Chez Mme LE MOENNER Eliane      18 chemin des Desrés,37270,Véretz,,0,A
W372003858,,2006-02-18,,ASSOCIATION KHMERE POUR L'ESPERANCE DE VIE - AKEDV,ASSOCIATION KHMERE POUR L'ESPERANC...,014000,019040,Chez M. Vantha CHEAM      3 rue Camille Claudel,37270,Véretz,,0,A
W372003859,,2005-12-17,,LES AMIS DU CHER CANALISE (L.A.C.C.),LES AMIS DU CHER CANALISE (L.A.C.C.),024000,000000,Mairie de Veretz    RUE Moreau Vincent  ,37270,Véretz,,0,A
W372003860,,2005-11-26,,NEOGIA,NEOGIA,005000,005015,3 bis   Les Isles  ,37270,Véretz,,0,A
W372003861,,2005-10-15,,LA COMMYN'AUTE,LA COMMYN'AUTE,015005,000000,Mairie de Véretz 3  PL Louise Michel  ,37270,Véretz,,0,A
W372003862,,2005-06-18,,LES COPAINS DE DOISNEAU,LES COPAINS DE DOISNEAU,015025,000000,Mairie      ,37270,Véretz,,0,A
W372003863,,2005-01-08,,LA TITE COMPAGNIE,LA TITE COMPAGNIE,006000,006070,1  RUE des Ecoles  ,37170,Chambray-lès-Tours,,0,A
W372003864,,2004-11-06,2009-01-31,SATELITE,SATELITE,015000,015040,12  RUE M.Fréhel  ,37270,Véretz,,0,D
W372003865,,2004-10-23,,VERETZ QUALITE DE VIE,VERETZ QUALITE DE VIE,014000,024035, ,37270,Véretz,,0,A
W372003866,,,,L'ERATOSTHENE,L'ERATOSTHENE,006000,000000,rez de chaussée - appt 2 - bât A 105  FAUB Chartrain  résidence l'Orangerie,41100,Vendôme,,0,A
W372003867,,2003-06-07,,BLANC DE TITANE,BLANC DE TITANE,006000,000000,1  RUE les Isles  ,37270,Véretz,,0,A
W372003868,,2003-03-15,,"CIRCULER A VERETZ, L' AFFAIRE DE TOUS","CIRCULER A VERETZ, L' AFFAIRE DE TOUS",014000,000000,24  RUE de la Ferranderie  ,37270,Véretz,,0,A
W372003869,,2002-01-12,,FESTI VAL DE CHER,FESTI VAL DE CHER,007000,000000,9  PL Paul-Louis COURIER  L'embarcadere,37270,Véretz,,0,A
W372003870,,2001-12-22,,ALLEZ JULIE - FAN CLUB,ALLEZ JULIE - FAN CLUB,011020,011190,19  CHEM1 du Saveton  ,37270,Véretz,,0,A
W372003871,,2001-07-14,,ASSOCIATION SPORTIVE DE VERETZ LES TROTTEURS,ASSOCIATION SPORTIVE DE VERETZ LES ...,011020,000000,4  IMP de la Mercanderie  ,37270,Véretz,,0,A
W372003872,51333966300017,2001-07-14,,ASSOCIATION SPORTIVE DE VERETZ TENNIS DE TABLE,AS VERETZ TENNIS DE TABLE,011165,000000,4  IMP de la Mercanderie  ,37270,Véretz,www.club.quomodo.comasveretztt,0,A
W372003873,,2001-07-14,,ASSOCIATION SPORTIVE DE VERETZ TENNIS,ASSOCIATION SPORTIVE DE VERETZ TENNIS,011165,000000,4  IMP de la Mercanderie  ,37270,Véretz,,0,A
W372003874,,1944-12-17,,STELLA SAINT-GATIEN LA SALLE,STELLA SAINT-GATIEN LA SALLE,011010,000000,107  RUE de la Douzillère  ,37300,Joué-lès-Tours,,0,A
W372003875,,1936-03-18,,AMICALE DES SAPEURS-POMPIERS DE JOUE-LES-TOURS,AMICALE DES SAPEURS-POMPIERS,036510,036000,Centre de Secours principal   LD le Petit Mareuil 8 route de Monts  ,37300,Joué-lès-Tours,,0,A
W372003876,,,,EVENEMENTS AFRICA,EVENEMENTS AFRICA,020000,020000,1  ALL de Moncontour  ,37000,Tours,,0,A
W372003877,,1934-11-21,,AMICALE DE MARINS ET MARINS ANCIENS COMBATTANTS DE TOURS ET SES ENVIRONS (AMMAC),AMMAC,038105,010020,92  RUE de l'Ormeau  ,37550,Saint-Avertin,,0,A
W372003878,,1934-06-09,,ORCHESTRE D'HARMONIE DE JOUE LES TOURS,ORCHESTRE D'HARMONIE DE JOUE LES T...,006030,000000,Mairie      ,37300,Joué-lès-Tours,,0,A
W372003879,,1924-02-23,,KEVRENN DE TOURS PENN AR BED,KEVRENN DE TOURS PEN,023040,009025,7  RUE D'Anvers ,37100,Tours,,0,A
W372003880,,1961-07-16,,MAISON DES JEUNES ET DE LA CULTURE,MAISON DES JEUNES ET DE LA CULTURE,009005,000000,7   RUE d'Amboise  ,37300,Joué-lès-Tours,,0,A
W372003881,,1959-12-17,,GROUPEMENT DES JARDINS OUVRIERS DE ST-SAUVEUR,DES JARDINS OUVRIERS DE ST-SAUVEUR,007070,000000,60  RUE du Pont aux Oies ,37200,Tours,,0,A
W372003882,,1959-04-05,,UNION DU COMMERCE ET DE L'ARTISANAT JOCONDIEN,UCAJ,022535,022542,Espace Clos Neuf 2  RUE du Clos Neuf  ,37300,Joué-lès-Tours,,0,A
W372003883,,1959-03-26,,AMICALE DES 4 BORNES A JOUE-LES-TOURS,AMICALE DES 4 BORNES A JOUE-LES-TOURS,019010,015000,28   RUE Léo Lagrange  ,37300,Joué-lès-Tours,,0,A
W372003884,,1959-02-12,,ASSOCIATION TOURANGELLE DES CENTRES SOCIAUX,ATCS,019000,019010,AV Mozart  ,37300,Joué-lès-Tours,,0,A
W372003885,,1958-11-11,,ASSOCIATION SPORTIVE 'LA CHAUMETTE',ASSOCIATION SPORTIVE 'LA CHAUMETTE',011000,011105,Mairie de Notre-Dame d'Oé 1  PL Louis de Marolles  ,37390,Notre-Dame-d'Oé,,0,A
W372003886,,1956-06-19,,"AMICALE D'ENTRAIDE DU PERSONNEL CONDUCTEUR DES VEHICULES D'INDRE-ET-LOIRE DU GROUPE ""LA POSTE"" ET DU GROUPE ""FRANCE TELECOM""",AMICALE D'ENTRAIDE DU PERSONNEL CO...,014030,024035,11  RUE des Oliviers  ,37300,Joué-lès-Tours,,0,A
W372003887,,1956-04-12,,ASSOCIATION FAMILIALE FAMILLES DE FRANCE DE LA VILLE DE JOUE LES TOURS,ASSOCIATION FAMILIALE,019005,019000,maison des associations 2  RUE Clos neuf  ,37300,Joué-lès-Tours,,0,A
W372003888,,1952-01-20,,ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE SAINT-GATIEN,A.P.E.L. SAINT-GATIEN LA SALLE,015075,015000,'La Douzillière'      ,37300,Joué-lès-Tours,,0,A
W372003889,,1970-11-25,,AMICALE DES PECHEURS DE JOUE-LES-TOURS,AMICALE DES PECHEURS,013010,000000,MAISON DES ASSOCIATIONS 2  RUE DU CLOS NEUF ,37300,Joué-lès-Tours,,0,A
W372003890,,1970-03-01,,AMICALE DES ACCORDEONISTES DE JOUE-LES-TOURS,AMICALE DES ACCORDEONISTES DE JOUE-...,009025,006030,La Maison pour Tous   RUE Antoine Bourdelle  ,37300,Joué-lès-Tours,,0,A
W372003891,,1969-09-17,,ASSOCIATION PHILATELIQUE JOCONDIENNE,ASSOCIATION PHILATELIQUE JOCONDIENNE,007000,007025,Centre Social du Morier      9 avenue Mozart,37300,Joué-lès-Tours,,0,A
W372003892,,1969-03-27,,LES AMIS DE LA PORTE ROULINE,LES AMIS DE LA PORTE ROULINE,022520,019010,107  RUE de la Douzillère  ,37300,Joué-lès-Tours,,0,A
W372003893,,1968-02-09,2016-04-07,COMITE TOURANGEAU DES RELATIONS PUBLIQUES (CO-TOU-REP),COMITE TOURANGEAU DES RELATIONS PUB...,020000,000000,5  ALL des Cèdres  ,37300,Joué-lès-Tours,,0,D
W372003894,,1967-06-24,,ENSEMBLE ET SOLIDAIRES U.N.R.P.A. FEDERATION D'INDRE-ET-LOIRE,ENSEMBLE SOLIDAIRES,019000,009040,Mairie      ,37300,Joué-lès-Tours,,0,A
W372003895,,1966-12-12,,ASSOCIATION SPORTIVE DU COLLEGE LA RABIERE A JOUE-LES-TOURS,ASS SPORTIVE DU COLLEGE LA RABIERE ...,011010,000000,Collège la Rabière   RUE de la Olla BP305 ,37305,Joué-lès-Tours,,0,A
W372003896,,1966-06-26,2013-04-19,ASS SPORTIVE ET CULTURELLE DE LA MARBELLIERE,ASS SPORTIVE ET CULTURELLE DE LA MA...,011000,019010,La Marbellière 2  ALL des Fleurs  La marbelliere,37300,Joué-lès-Tours,,0,D
W372003897,,1965-07-02,,CLUB DE VOILE DE JOUE-LES-TOURS,CVJ,009025,000000,Centre nautique lac des Bretonnières      ,37300,Joué-lès-Tours,,0,A
W372003898,,1972-04-18,,"LABORATOIRE DE BIOINFORMATIQUE, DE BIOTECHNOLOGIE, D'ETUDE DES SYSTEMES PHYSIOLOGIQUES ET DE SES APPLICATIONS SPATIALES",BIO ESPAS,016050,016050,laboratoire de physiologie 2  BD Boulevard Tonnelé  Faculté de médecine,37000,Tours,,1,A
W372003899,,1972-09-20,,"ALOUETTE, SPORTS, LOISIRS, ANIMATION","ALOUETTE, SPORTS, LOISIRS, ANIMATION",030005,000000,PL de la Croix Porchette  ,37300,Joué-lès-Tours,www.alouette-sla.fr,0,A
W372003900,,1972-12-29,,UNION NATIONALE DES COMBATTANTS D'INDRE ET LOIRE - SECTION DE JOUE-LES-TOURS,UNION NATIONALE DES COMBATTANTS D'...,038105,038100,Maison des Associations 2  RUE du Clos Neuf  ,37300,Joué-lès-Tours,,0,A
W372003901,,1972-07-19,,SOCIETE JARDINS OUVRIERS ET FAMILIAUX DE JOUE-LES-TOURS,SOCIETE JARDINS OUVRIERS ET FAMILIA...,007070,000000,Maison pour Tous    PL des Droits de l'Homme  ,37300,Joué-lès-Tours,,0,A
W372003902,,1972-11-07,,ASS SPORTIVE DU COLLEGE BEAULIEU,A.S.C.B.,011010,000000,Collège Beaulieu 25  RUE Pommiers  ,37300,Joué-lès-Tours,,0,A
W372003903,,1972-03-25,,AMICALE SPORTS ET LOISIRS MICHELIN,AMICALE SPORTS ET LOISIRS MICHELIN,011015,000000,Usine Michelin      B.P. 424,37300,Joué-lès-Tours,,0,A
W372003904,,1972-01-26,,ASSOCIATION SPORTIVE DU L.P. D'ARSONVAL DE JOUE-LES-TOURS,A.S.L.P.,011010,000000,L.P. d'Arsonval      Place de la marne,37300,Joué-lès-Tours,,0,A
W372003905,,,,AMICALE YOUGOSLAVE,AMICALE YOUGOSLAVE,014000,000000,8  RUE Lavoisier  ,37300,Joué-lès-Tours,,0,A
W372003906,,1971-05-12,,COMITE DES OEUVRES SOCIALES DU PERSONNEL DE LA VILLE DE JOUE-LES-TOURS,COMITE DES OEUVRES SOCIALES DU PERS...,019010,020005,Hôtel de Ville   PL François Mitterrand  ,37300,Joué-lès-Tours,,0,A
W372003907,,1978-02-01,,UNION SPORTIVE ETOILE JOCONDIENNE,UNION SPORTIVE ETOILE JOCONDIENNE,011105,000000,2  PL Victor Hugo  ,37300,Joué-lès-Tours,,0,A
W372003908,,1975-03-23,,ASS DES PROPRIETAIRES DU LOTISSEMENT DE LA GRANDE BRUERE,ASS DES PROPRIETAIRES DU LOTISSEMEN...,032520,000000,15  RUE Maryse Bastié  ,37300,Joué-lès-Tours,,0,A
W372003909,,1975-03-28,,AMICALE DE SAINT-LEGER,AMICALE DE SAINT-LEGER,032520,000000,44  RUE Lavoisier  ,37300,Joué-lès-Tours,,0,A
W372003910,,1975-01-09,,"COMITE DEPARTEMENTAL DE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE, MAROC ET TUNISIE.",COMITE DEPARTEMENTAL DE LA FEDERATI...,038105,000000,28  RUE Baden Powell  ,37270,Montlouis-sur-Loire,,0,A
W372003911,,1974-03-01,,ASSOCIATION DE PREVENTION SOCIO-EDUCATIVE DE LA RABIERE,APSER,019010,018010,2  RUE Claude Chappe  ,37300,Joué-lès-Tours,,0,A
W372003912,,,,TOURS SOUNDPAINTING ORCHESTRA,TOURS SOUNDPAINTING ORCHESTRA,006000,006000,197  RUE Febvotte ,37000,Tours,,0,A
W372003913,,1974-01-19,,AMICALE DES GENTLEMEN CYCLISTES DE TOURAINE,AMICALE DES GENTLEMEN CYCLISTES,011180,000000,Maison des Associations 2  RUE du Clos Neuf  ,37300,Joué-lès-Tours,,0,A
W372003914,,1973-05-20,,AMICALE DES 125 PAVILLONS DE LA VALLEE VIOLETTE A JOUE LES TOURS,AMICALE DES 125 PAVILLONS DE LA VAL...,032520,024035,28  RUE de Chambord  ,37300,Joué-lès-Tours,,0,A
W372003915,,1978-05-28,,"COMITE DE JOUE-LES-TOURS DE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE, MAROC ET TUNISIE (FNACA)",COMITE DE JOUE-LES-TOURS DE LA FEDE...,038105,000000,4  RUE de Vouvray  ,37300,Joué-lès-Tours,,0,A
W372003916,,1977-12-06,,ASS DES ACQUEREURS DE PAVILLONS ET DE LEURS LOCATAIRES DE LA VALLEE VIOLETTE DE LA SOCIETE ANONYME D'AMBOISE ET D'INDRE-ET-LOIRE (H.L.M.),ASS DES ACQUEREURS DE PAVILLONS ET ...,032520,000000,Centre Social de la Vallée Violette      28 rue de chambord,37300,Joué-lès-Tours,,0,A
W372003917,,1977-09-24,,ASS SPORTIVE HUTCHINSON-MAPA,ASS SPORTIVE HUTCHINSON-MAPA,011010,000000,10  RUE des Martyrs  ,37300,Joué-lès-Tours,,0,A
W372003918,,1977-07-21,,ASS CULTURELLE ET RECREATIVE DES PORTUGAIS D'INDRE ET LOIRE,ASS CULTURELLE ET RECREATIVE DES PO...,007000,000000,MAISON DES ASSOCIATIONS 2  RUE du Clos Neuf  ,37300,Joué-lès-Tours,,0,A
W372003919,,1977-07-26,,COMITE D'ANIMATION DE LA ZAC DE LA VALLEE VIOLETTE,COMITE D'ANIMATION DE LA ZAC DE LA...,011065,011075,Mairie      ,37300,Joué-lès-Tours,,0,A
W372003920,,1977-06-25,,FOYER SOCIO-EDUCATIF DU L.E.P. D'ARSONVAL DE JOUE-LES-TOURS,FOYER SOCIO-EDUCATIF DU L.E.P. D'A...,019010,000000,L.E.P d'Arsonval   PL de la Marne  Place de la marne,37300,Joué-lès-Tours,,0,A
W372003921,,1977-01-25,,ASSOCIATION DES LOCATAIRES DU TRIDENT,ASSOCIATION DES LOCATAIRES DU TRIDENT,032520,000000,9  RUE de la Douzillère  ,37300,Joué-lès-Tours,,0,A
W372003922,,1976-04-14,2020-01-25,ASSOCIATION JOCONDIENNE DE GYMNASTIQUE VOLONTAIRE - AJGV,ASSOCIATION JOCONDIENNE DE GYMNASTI...,011105,000000,Maison pour Tous      rue Antoine Bourdelle,37300,Joué-lès-Tours,,0,D
W372003923,,1980-03-07,,CLUB CINEMATROGRAPHIQUE JOCONDIEN 'LES COMPAGNONS DU CENTAURE D'ARGENT',CLUB CINEMATROGRAPHIQUE JOCONDIEN ...,006025,000000,Mairie      ,37300,Joué-lès-Tours,,0,A
W372003924,,1979-05-06,,SPORTING CLUB HERVE THERMIQUE (S.C.R.V.),SPORTING CLUB HERVE THERMIQUE (S.C....,011400,000000,12  RUE Denis Papin  Z.i. n°1,37300,Joué-lès-Tours,,0,A
W372003925,,1978-12-09,,COMITE DE LUTTE CONTRE L'AUTOROUTE,COMITE DE LUTTE CONTRE L'AUTOROUTE,024000,000000,Mairie      ,37300,Joué-lès-Tours,,0,A
W372003926,,1978-11-23,,"ASSOCIATION TOURAINE-CENTRE DES OFFICIERS MARINIERS,QUARTIERS-MAITRES EN RETRAITE ET VEUVES",ASSOCIATION TOURAINE-CENTRE DES OFF...,038105,038000,65  RUE de Chenonceaux  ,37300,Joué-lès-Tours,,0,A
W372003927,,1978-11-10,,BASEBALL CLUB DE JOUE-LES-TOURS,BASEBALL CLUB DE JOUE-LES-TOURS,011000,000000,44  RUE du Franc Palais  ,37300,Joué-lès-Tours,,0,A
W372003928,,1978-08-17,,AMICALE DES REUNIONNAIS D'INDRE-ET-LOIRE,AMICALE DES REUNIONNAIS D'INDRE-ET...,011005,006045,18  RUE Michelet  ,37300,Joué-lès-Tours,,0,A
W372003929,,1978-07-29,,CHAMBRE DES PROFESSIONS LIBERALES DU DEPARTEMENT D'INDRE-ET-LOIRE,CHAMBRE DES PROFESSIONS LIBERALES D...,022540,000000,67  RUE de Chantepie  ,37300,Joué-lès-Tours,,0,A
W372003930,,1978-03-08,2012-08-01,UNION NATIONALE DES DEPORTES DE RAWA-RUSKA - CEUX DE RAWA-RUSKA SECTION CENTRE-LOIRE,UNION NATIONALE DES DEPORTES DE RAW...,038105,000000,3  PL Edmond Rostand  ,37300,Joué-lès-Tours,,0,D
W372003931,,1978-06-10,,COLLECTIF RA - THEATRE EN CHEMIN,COLLECTIF RA,005015,000000,BUREAU IVOIRE 2EME ETAGE ESPACE CLOS NEUF 2  RUE DU CLOS NEUF ,37300,Joué-lès-Tours,,0,A
W372003932,,1977-12-13,,BILLARD CLUB JOUE LES TOURS,BILLARD CLUB JOUE LES TOURS,007005,000000,28  RUE Joseph Cugnot  Z i n° 2,37300,Joué-lès-Tours,,0,A
W372003933,,1980-03-07,,ASSOCIATION KHMERE DE TOURAINE,ASSOCIATION KHMERE DE TOURAINE,040000,000000,22  RUE PHILIBERT DELORME ,37300,Joué-lès-Tours,,0,A
W372003934,,1980-02-24,,ASS SPORTIVE ERI AUTOMATION,ASS SPORTIVE ERI AUTOMATION,011000,011135,11  RUE du Pont Volant  ,37300,Joué-lès-Tours,,0,A
W372003935,,1979-06-09,,UNION DEPARTEMENTALE DES SOUS-OFFICIERS EN RETRAITE,UNION DEPARTEMENTALE DES SOUS-OFFIC...,038105,038000,Espace Clos Neuf 2  RUE du Clos Neuf  ,37300,Joué-lès-Tours,,0,A
W372003936,,1981-07-31,,UNION SPORTIVE PORTUGAISE DE JOUE-LES-TOURS,UNION SPORTIVE PORTUGAISE,011005,000000,Stade des Bercelleries   RTE des Maisons Neuves  ,37300,Joué-lès-Tours,,0,A
W372003937,,1981-03-29,,RECRE'ASSMAT,ASSOCIATION DES ASSISTANTES MATERNE...,019000,019010,36  RUE des Noisetiers  ,37300,Joué-lès-Tours,,0,A
W372003938,,,,FOYER SOCIO-EDUCATIF DU COLLEGE VALLEE VIOLETTE,FOYER SOCIO-EDUCATIF DU COLLEGE VAL...,019047,000000,Collège Vallée Violette      Rue de Montrichard,37300,Joué-lès-Tours,,0,A
W372003939,,1981-01-29,,FEDERATION D'INDRE-ET-LOIRE DE L'UNION NATIONALE DES RETRAITES ET PERSONNES AGEES ( U.V.F.),FEDERATION D'INDRE-ET-LOIRE DE L'...,009040,000000,Hôtel de Ville      ,37300,Joué-lès-Tours,,0,A
W372003940,,1982-11-01,,ASS SPORTIVE DU COLLEGE VALLEE-VIOLETTE,ASS SPORTIVE DU COLLEGE VALLEE-VIOL...,011010,000000,Collège Vallée Violette      rue de Montrichard,37300,Joué-lès-Tours,,0,A
W372003941,,1980-06-22,,AMICALE DU PETIT FOURNEAU A JOUE-LES-TOURS,AMICALE DU PETIT FOURNEAU A JOUE-LE...,032520,030005,Foyer Saint Léger      110 rue saint-leger,37300,Joué-lès-Tours,,0,A
W372003942,,1980-06-22,2019-03-25,TENNIS DE LA GRANGE,TENNIS DE LA GRANGE,011165,000000,10  RUE des Provinces  ,37300,Joué-lès-Tours,,0,D
W372003943,,,,LA GRANGE,LA GRANGE,022542,024040,18  RUE de Chambord  ,37300,Joué-lès-Tours,,0,A
W372003944,,1983-10-01,2013-10-11,ASSOCIATION REGIONALE  ENFANCE ET PARTAGE TOURAINE,ASSOCIATION REGIONALE ' ENFANCE ET...,020020,000000,5  RUE Messager  ,37300,Joué-lès-Tours,,0,D
